Dates,Axis,BOB,BOI,CBI,City Union,DCB,Federal,HDFC,ICICI,Kotak,PNB,RBL,SBI,UCO,Union Bank,Yes Bank,Bajaj Finance,Bajaj Finserv,BF investment,Cholmandalam Finance Holding,edelweiss,IDFC,HDFC fin,KILC,LT,Motilal Oswal,Reliance Capital,SBI.1,Shriram Finance,Tata Investment,HCL info,HCL tech,Infosys,Mphasis,Naukri,Oracle,TCS,Tech Mahindra,Wipro,Aarti,Ajanta Pharma,Alembic,Biocon,Cipla,Dr. Reddys,Indoco,JB,Lupin,Natco,Panacea,Piramal,Sun,Aditya Birla Fashion,Future Lifestyle,PC jewellers,Future,rajesh exports,Shoppers Stop,Titan,Trent,Arvind,Bombay Dyeing,Grasim,KPR Mill,Page Ind,Raymond,SRF,Vardhman,Welspun
2021-02-10,740.6,80.45,59.25,14.85,169.5,109.0,83.4,1609.0,633.0,1954.55,39.05,247.7,394.7,13.21,33.75,16.8,5420.0,9940.0,286.0,547.15,65.05,45.4,1609.0,1510.0,88.35,615.25,8.12,394.7,1392.05,1097.0,9.41,957.0,1303.6,1650.0,4971.2,3230.0,3177.0,975.0,443.0,33.75,1811.5,946.45,402.0,849.4,4840.0,317.0,1060.0,1069.55,906.6,210.0,1566.0,623.0,167.4,83.95,26.85,10.25,484.0,198.0,1575.0,678.0,58.45,73.1,1224.0,940.0,30345.45,335.7,5501.1,1053.15,92.1
2021-02-09,735.1,82.0,59.65,15.0,175.0,113.9,83.0,1604.3,630.1,1950.0,38.4,251.2,397.4,13.2,34.05,17.1,5530.0,10032.35,287.65,536.95,68.7,43.9,1604.3,1511.0,90.3,620.85,7.98,397.4,1435.0,1082.5,9.9,961.5,1308.45,1640.0,5070.0,3242.65,3200.0,982.2,440.0,34.05,1810.0,943.3,410.3,848.0,4858.0,321.2,1024.95,1073.0,919.0,205.0,1591.25,635.0,167.9,88.35,27.05,11.78,483.5,202.2,1557.0,690.05,53.0,75.8,1213.0,947.0,29602.0,346.0,5633.6,1067.95,92.8
2021-02-08,725.0,84.4,60.4,15.15,171.6,118.7,83.25,1616.0,622.3,1995.0,41.0,254.7,398.95,13.41,34.85,17.2,5549.0,9722.0,286.5,550.1,65.95,43.5,1616.0,1496.9,90.9,631.75,7.9,398.95,1415.0,1130.0,9.89,955.0,1281.0,1589.1,4850.0,3307.95,3185.2,968.0,430.0,34.85,1837.0,940.0,409.25,848.1,4850.2,321.0,1019.9,1075.0,940.0,214.1,1550.0,644.0,169.9,91.7,26.95,11.46,481.75,203.9,1511.0,698.0,54.75,77.0,1186.0,926.0,29628.55,340.25,5568.0,1080.9,93.9
2021-02-05,749.7,83.45,59.7,14.55,180.9,116.3,85.65,1578.15,639.0,1921.0,41.45,259.0,386.0,13.46,34.95,16.8,5539.0,9701.1,288.05,572.85,69.5,44.95,1578.15,1550.0,93.45,637.0,7.88,386.0,1439.75,1113.9,10.2,960.0,1286.0,1608.0,4872.0,3312.0,3191.1,969.25,431.0,34.95,1819.2,945.2,417.9,842.7,4700.0,319.3,1008.0,1064.0,907.75,212.25,1522.0,632.0,158.8,88.2,27.2,11.8,482.15,205.6,1511.0,677.9,51.9,76.8,1195.0,943.95,29900.0,349.0,5716.0,1061.5,92.25
2021-02-04,731.7,77.5,53.9,14.09,182.0,116.15,81.55,1564.15,618.0,1857.9,38.5,254.65,335.0,13.25,33.85,16.25,5212.0,9531.5,284.5,543.95,70.55,44.0,1564.15,1509.05,92.4,631.0,8.79,335.0,1448.05,1110.0,10.21,965.0,1287.0,1624.0,4838.95,3315.0,3206.0,987.0,433.5,33.85,1821.9,960.0,402.5,842.0,4699.0,325.0,996.1,1046.0,897.0,216.9,1506.2,630.55,152.0,88.15,27.7,11.65,482.0,207.15,1534.9,680.8,52.5,75.6,1175.1,939.9,29066.55,338.0,5680.0,1081.45,90.0
2021-02-03,720.9,75.2,53.4,14.3,181.5,115.3,80.9,1578.4,623.0,1875.0,36.4,244.0,333.65,13.17,33.25,16.6,5218.0,9584.0,285.25,531.8,69.1,43.45,1578.4,1570.0,94.1,627.95,8.75,333.65,1365.0,1129.0,9.7,967.9,1280.0,1578.0,4879.0,3227.15,3207.0,962.05,430.0,33.25,1799.65,974.0,394.0,826.9,4570.0,302.15,994.0,1047.9,880.15,191.1,1498.0,614.45,152.15,84.2,27.75,11.69,478.15,202.6,1510.0,674.0,53.4,77.4,1177.05,944.5,29970.0,344.0,5488.65,1049.3,86.05
2021-02-02,716.0,75.2,54.1,14.4,173.9,110.0,77.95,1500.0,613.4,1825.0,36.2,241.15,314.7,13.0,33.0,16.5,5114.0,9830.0,281.9,520.0,65.4,43.45,1500.0,1553.0,93.5,618.0,8.91,314.7,1345.0,1100.0,8.9,945.0,1280.45,1520.1,4640.0,3254.95,3161.0,951.05,428.0,33.0,1749.45,951.0,384.0,810.0,4442.0,309.25,1025.0,1006.0,890.65,193.05,1404.0,597.0,154.8,88.75,27.0,11.69,481.8,202.5,1506.2,644.95,52.1,76.05,1136.0,933.0,28200.0,323.8,5554.95,1035.0,81.35
2021-02-01,663.5,69.05,50.85,13.55,169.0,102.25,73.0,1400.0,550.2,1730.0,33.65,215.05,284.55,12.83,31.9,16.0,4766.05,8712.15,271.0,497.85,61.3,44.2,1400.0,1551.05,86.4,631.0,9.1,284.55,1279.65,1029.1,8.61,916.0,1246.0,1547.8,4399.95,3328.2,3104.0,965.65,416.7,31.9,1750.0,948.0,372.05,818.5,4577.2,295.4,1036.95,1005.35,892.65,189.0,1337.9,596.0,153.0,99.3,26.35,11.54,478.0,201.65,1421.05,621.15,52.3,74.15,1063.85,915.0,27880.0,324.05,5399.95,1035.0,76.45
2021-01-29,670.0,68.0,49.6,13.65,171.4,107.0,72.35,1394.45,536.0,1740.0,33.1,219.15,285.1,12.9,30.05,15.1,4867.0,9075.0,275.15,511.0,65.2,44.65,1394.45,1564.0,87.25,634.2,9.1,285.1,1180.0,1059.0,8.32,943.0,1288.95,1588.8,4660.0,3318.4,3206.0,994.0,438.2,30.05,1737.05,951.0,387.0,845.1,4882.15,309.3,1009.0,1060.0,898.0,198.1,1391.05,566.1,156.5,94.6,26.2,11.9,483.9,199.0,1455.0,661.0,54.0,76.05,1068.85,944.95,29100.0,329.3,5383.2,1054.75,78.0
2021-01-28,617.0,72.5,48.8,12.55,167.35,109.0,69.2,1388.0,513.0,1725.25,32.75,214.2,275.6,12.87,29.6,15.2,4800.0,8900.0,269.0,519.0,64.5,42.5,1388.0,1556.05,86.35,600.0,8.82,275.6,1134.0,1025.9,8.35,942.55,1289.55,1604.0,4698.0,3256.0,3240.0,990.0,442.5,29.6,1700.0,945.1,374.35,834.0,4840.0,322.0,1019.7,1061.0,893.0,195.9,1404.0,557.0,166.0,90.1,26.45,11.2,481.9,195.7,1427.9,657.0,49.8,73.0,1045.0,900.0,28550.0,320.0,5345.0,1047.2,80.0
2021-01-27,661.5,73.75,49.7,13.35,173.05,114.5,71.2,1468.0,538.1,1798.0,34.1,226.75,280.9,13.14,30.95,16.25,4910.0,9181.0,275.1,539.0,66.5,43.5,1468.0,1577.0,90.0,630.0,9.01,280.9,1162.0,1084.9,8.86,951.5,1313.1,1600.0,5020.0,3287.0,3300.0,980.0,439.0,30.95,1751.8,958.0,381.0,842.9,5100.0,313.0,1057.0,1090.0,893.0,198.1,1469.8,585.0,165.0,82.5,25.55,11.25,480.0,201.2,1514.0,668.0,49.2,75.0,1069.55,919.0,29200.0,322.5,5388.0,1068.2,79.75
2021-01-25,652.2,74.9,51.5,14.25,184.45,118.0,73.6,1466.0,534.0,1848.0,35.2,238.5,284.45,12.98,31.3,17.45,5086.15,9140.0,281.65,560.0,67.0,42.45,1466.0,1597.6,92.2,625.8,9.0,284.45,1180.05,1081.0,8.95,1000.0,1340.45,1607.0,5360.0,3315.2,3295.0,987.75,445.4,31.3,1710.0,941.0,390.0,808.55,5059.65,320.0,992.5,1085.0,897.2,205.0,1535.0,575.05,172.1,82.95,25.9,11.54,490.0,202.2,1530.0,663.0,51.4,79.0,1029.4,908.0,29500.0,330.0,5490.0,1073.0,81.25
2021-01-22,671.8,76.3,52.6,14.05,175.0,115.1,76.8,1465.15,552.25,1849.0,35.8,250.0,296.0,13.09,31.8,17.35,5125.0,9050.0,286.6,559.6,66.2,43.4,1465.15,1680.0,96.65,628.25,9.2,296.0,1220.0,1070.0,9.01,990.0,1326.0,1565.3,5265.0,3348.0,3249.1,1008.7,447.05,31.8,1747.95,945.0,424.0,818.2,5079.0,320.0,1034.95,1068.3,899.0,204.0,1561.25,583.0,173.1,83.95,26.2,11.7,479.9,203.9,1518.0,664.95,53.0,77.9,1024.95,898.0,28770.0,336.7,5715.0,1096.0,81.65
2021-01-21,684.0,80.1,54.2,14.41,177.0,121.9,78.7,1496.0,554.55,1900.0,37.05,255.0,304.25,13.24,32.3,17.7,4985.0,8999.0,295.65,559.0,69.85,45.4,1496.0,1615.0,97.0,625.0,9.22,304.25,1250.6,1091.7,9.2,1013.0,1352.45,1679.1,5230.0,3369.45,3308.0,1030.0,451.8,32.3,1778.85,992.95,456.0,838.0,5130.0,324.45,1014.8,1096.0,910.0,211.0,1611.0,597.35,199.95,85.9,27.0,11.68,485.3,210.4,1544.9,689.7,55.0,81.2,1036.0,908.0,28402.0,338.5,5900.0,1060.0,82.2
2021-01-20,667.4,76.15,53.25,14.1,177.15,118.95,76.0,1504.95,546.9,1895.0,36.8,256.95,299.75,13.05,32.15,17.95,4964.2,8930.1,293.2,550.5,68.65,45.25,1504.95,1605.0,108.15,625.0,9.37,299.75,1238.0,1072.85,9.06,991.0,1318.6,1616.0,4934.0,3405.0,3265.0,995.0,433.9,32.15,1785.35,1040.0,448.35,823.9,5118.0,329.9,1043.85,1093.55,910.2,213.0,1601.0,603.7,175.1,84.4,26.65,11.24,487.9,210.0,1520.0,679.95,53.0,79.1,1033.85,897.0,28599.0,339.9,5950.0,1063.7,82.2
2021-01-19,663.0,73.25,53.0,13.9,174.7,118.9,72.0,1492.8,539.8,1851.25,35.85,246.0,297.7,13.0,32.0,17.7,4765.0,9144.0,287.0,543.15,67.9,43.3,1492.8,1605.6,100.1,624.85,9.5,297.7,1174.0,1061.4,9.43,990.0,1315.0,1640.0,4940.0,3310.4,3229.0,998.05,432.9,32.0,1742.95,1063.05,449.0,804.5,5075.0,314.1,1034.0,1067.0,896.2,209.05,1615.9,590.1,170.15,84.05,26.05,9.88,488.9,205.0,1518.0,666.25,52.9,76.05,999.15,919.0,28439.0,332.0,5815.0,1061.8,81.15
2021-01-18,674.5,75.35,54.0,13.83,174.1,117.8,73.35,1472.8,543.5,1867.0,36.05,252.7,303.25,12.99,32.7,18.1,4860.0,8695.0,292.7,550.0,69.85,45.15,1472.8,1475.0,102.9,625.0,9.73,303.25,1224.5,1086.3,8.9,998.0,1340.0,1696.75,5145.0,3370.0,3249.0,1005.0,440.2,32.7,1741.0,1090.0,457.0,823.7,5212.0,309.0,1053.85,1088.1,916.6,221.45,1645.0,604.0,175.5,84.85,27.1,10.4,483.0,206.0,1475.0,647.9,53.0,77.9,1020.0,938.0,28500.0,342.65,5924.95,1032.05,82.0
2021-01-15,676.3,76.5,54.8,13.98,177.5,119.25,75.0,1474.0,550.75,1892.85,37.0,254.0,307.4,13.01,33.55,17.75,4879.9,8817.95,303.2,575.05,70.0,43.8,1474.0,1475.0,107.7,630.7,9.4,307.4,1215.0,1078.55,9.4,1046.0,1370.0,1726.0,5191.95,3470.0,3244.35,1052.5,453.0,33.55,1770.5,1080.0,465.1,841.45,5309.95,314.6,1040.0,1111.0,941.3,223.0,1593.0,610.8,179.8,85.3,27.55,11.4,488.65,216.4,1494.0,654.95,53.8,79.75,981.65,949.95,29197.2,344.0,5953.35,1062.0,82.1
2021-01-14,679.7,75.6,54.7,14.46,178.6,120.8,75.3,1473.0,554.4,1887.0,36.75,256.0,306.7,13.29,33.25,17.85,4882.0,8795.0,303.05,563.85,70.0,43.35,1473.0,1488.15,104.6,635.45,9.51,306.7,1218.15,1092.85,9.21,1055.0,1360.0,1667.0,5272.0,3478.55,3164.0,1070.0,452.8,33.25,1780.0,1106.0,462.9,840.1,5300.0,312.8,1055.0,1065.0,950.05,218.0,1570.0,600.35,182.0,85.2,27.4,11.51,487.5,214.65,1505.5,673.65,56.0,80.45,1021.0,972.0,28990.0,347.0,6015.1,1065.0,82.5
2021-01-13,675.7,71.6,53.85,14.62,180.0,123.25,77.1,1490.1,550.5,1906.35,36.8,259.95,295.4,13.35,33.2,18.2,5065.0,8966.55,308.25,582.65,70.0,44.05,1490.1,1456.0,104.75,651.65,10.48,295.4,1271.0,1105.0,9.45,1064.9,1379.8,1665.0,5375.0,3509.85,3179.95,1074.0,463.9,33.2,1822.0,1115.0,472.3,845.0,5356.8,320.8,1042.9,1080.1,955.25,228.35,1568.0,612.4,177.5,83.7,28.2,10.97,484.0,217.45,1544.0,690.0,57.0,83.4,1012.2,974.0,30100.0,343.0,5950.0,1081.25,84.15
2021-01-12,660.55,63.15,49.7,13.85,185.6,119.0,73.6,1450.15,538.05,1925.0,34.65,253.45,280.45,12.9,31.3,17.8,4984.0,8995.0,305.45,581.9,69.45,42.7,1450.15,1451.0,99.55,661.45,10.9,280.45,1247.9,1027.8,9.5,1053.0,1383.7,1715.0,5470.0,3353.0,3179.95,1079.0,448.45,31.3,1811.0,1099.0,473.0,859.5,5427.0,324.65,1044.0,1076.85,927.0,245.0,1506.0,623.75,168.0,88.15,27.5,10.45,488.0,215.85,1574.0,689.0,54.9,80.5,1003.0,969.75,29869.35,345.0,5926.05,1083.5,84.2
2021-01-11,674.2,66.4,51.0,14.2,186.95,122.5,76.0,1450.6,544.2,1980.0,35.65,268.0,287.7,13.11,31.8,18.2,5124.0,9230.0,299.3,568.0,71.6,43.7,1450.6,1425.55,103.7,664.0,10.55,287.7,1297.0,1039.0,10.15,1015.0,1340.0,1650.0,5425.15,3380.0,3215.0,1068.8,439.8,31.8,1798.0,1108.25,466.0,839.5,5340.0,326.65,1072.0,1040.0,923.05,234.6,1544.0,621.8,169.95,85.4,28.25,9.62,482.55,203.0,1555.5,701.1,52.0,82.45,1005.0,980.0,30000.0,355.8,5924.0,1093.0,90.0
2021-01-08,676.0,66.8,51.05,14.1,186.95,123.0,76.6,1431.0,546.0,1970.0,35.6,272.0,289.5,13.2,32.15,18.2,5121.0,9005.0,306.6,591.95,70.95,44.4,1431.0,1394.95,105.5,652.05,10.32,289.5,1305.9,1029.25,9.87,970.0,1280.0,1675.0,5350.0,3330.6,3085.2,998.0,407.95,32.15,1784.0,1078.55,466.0,826.0,5291.05,316.55,1047.85,1023.0,938.0,242.95,1511.0,606.8,169.3,87.3,29.5,9.35,490.0,205.05,1549.0,682.0,51.45,82.75,994.3,931.0,29050.0,352.85,5789.0,1085.0,86.7
2021-01-07,660.0,66.2,51.8,14.1,185.0,125.0,74.5,1429.0,551.0,1985.0,35.75,267.0,289.3,13.0,32.35,18.15,5063.0,8820.0,298.2,590.45,71.8,38.7,1429.0,1415.0,104.0,603.0,10.49,289.3,1195.0,1025.6,9.9,986.0,1298.0,1649.9,5439.95,3360.0,3075.0,1003.0,410.0,32.35,1706.0,1069.95,460.1,829.5,5300.0,321.0,1060.0,1025.0,955.0,223.0,1430.0,606.0,167.25,87.9,29.55,9.2,484.75,205.8,1575.0,677.1,51.5,80.5,985.2,878.95,29299.75,355.0,5712.5,1050.0,84.0
2021-01-06,663.3,65.6,51.0,14.1,184.0,126.0,73.1,1448.8,537.3,1966.0,35.85,252.6,283.45,13.05,32.25,18.25,5123.0,8855.0,297.9,586.65,72.0,38.6,1448.8,1400.0,102.85,613.2,10.3,283.45,1120.0,1030.0,9.9,996.0,1296.25,1594.0,5510.0,3452.0,3102.15,1007.0,406.15,32.25,1680.0,1101.0,466.0,830.0,5287.3,319.9,1085.0,1035.55,965.0,236.1,1447.0,605.4,167.05,86.0,26.9,9.0,486.9,204.55,1575.0,680.05,49.3,77.8,947.0,879.0,28650.0,351.7,5700.25,1087.8,86.5
2021-01-05,619.8,64.8,50.2,14.16,179.1,122.7,70.0,1416.15,527.35,1961.0,35.0,237.3,278.7,13.35,32.0,17.95,5220.0,8905.0,291.2,587.65,70.5,36.9,1416.15,1387.0,96.6,614.45,10.7,278.7,1065.1,1005.0,9.0,977.0,1287.0,1545.0,4851.0,3380.1,3044.1,1002.0,395.5,32.0,1655.0,1069.0,466.75,832.0,5261.0,313.1,1034.0,1028.9,960.05,239.0,1452.1,610.0,165.4,87.25,25.55,9.0,480.0,202.0,1550.0,675.05,48.0,76.8,961.8,904.0,27847.5,347.65,5722.95,1076.75,86.45
2021-01-04,625.0,65.25,50.3,14.2,182.0,120.35,69.0,1437.35,531.3,1995.35,35.3,234.0,281.2,13.2,32.4,18.4,5315.15,8949.8,301.5,575.0,71.2,38.2,1437.35,1360.1,98.0,621.2,11.0,281.2,1085.0,995.0,9.0,956.6,1271.75,1558.0,4797.95,3255.0,2950.0,984.9,390.0,32.4,1652.0,1055.0,468.0,829.2,5285.0,308.2,1036.0,1008.5,978.0,249.95,1480.0,599.0,167.5,86.2,26.5,9.2,486.0,208.0,1562.0,679.6,48.2,79.0,940.0,887.0,28263.45,349.0,5700.0,1070.0,89.6
2021-01-01,621.9,61.5,49.0,13.85,180.0,119.95,66.95,1438.0,534.8,1995.0,33.3,230.05,275.0,12.7,32.0,17.9,5317.0,8920.0,298.5,536.0,68.65,37.0,1438.0,1325.0,93.8,607.05,10.41,275.0,1058.0,1009.85,8.86,943.0,1258.95,1540.7,4784.35,3230.5,2879.0,973.05,385.85,32.0,1635.0,1039.0,467.5,823.35,5228.0,308.7,1015.0,979.0,960.0,241.55,1428.0,593.45,165.1,88.95,25.35,8.7,503.7,201.45,1560.65,695.0,46.9,78.75,925.75,919.95,27775.3,339.0,5571.8,1095.15,87.45
2020-12-31,624.5,61.95,49.15,14.1,178.7,119.0,67.05,1433.05,530.0,2017.0,32.8,231.0,275.0,12.8,32.4,17.77,5338.8,8999.95,298.3,547.75,69.5,37.5,1433.05,1380.0,93.0,603.35,10.83,275.0,1053.0,1007.3,8.89,942.5,1244.9,1576.05,4780.0,3240.0,2902.0,987.0,382.9,32.4,1665.0,1035.5,458.7,831.0,5182.1,300.0,1010.45,975.1,979.0,244.0,1430.0,586.8,167.4,86.9,25.05,9.37,498.9,200.0,1553.05,684.9,47.2,77.0,937.0,889.0,27489.45,335.0,5532.35,1090.15,86.5
2020-12-30,632.0,62.95,49.5,14.04,180.5,117.9,67.8,1439.7,532.6,2002.0,33.4,232.75,277.85,12.86,32.7,17.7,5209.0,8990.0,294.9,541.85,69.5,38.1,1439.7,1390.0,94.7,605.5,10.95,277.85,1050.0,995.0,8.75,938.8,1252.9,1552.4,4708.1,3190.0,2937.0,968.15,387.5,32.7,1696.95,1052.45,456.0,834.55,5199.0,290.0,1023.3,978.0,959.05,230.8,1440.0,594.0,165.25,83.0,24.75,8.75,494.0,203.25,1555.0,670.0,46.3,74.9,915.0,887.85,27500.0,340.0,5508.3,1085.6,87.5
2020-12-29,620.4,63.05,50.4,14.09,184.9,119.9,67.7,1417.3,522.8,1985.0,32.75,230.95,276.2,13.2,30.75,17.88,5239.0,9050.0,294.95,546.0,72.25,37.6,1417.3,1392.05,94.4,603.9,11.26,276.2,1026.25,1019.0,8.95,925.0,1237.0,1565.0,4653.6,3240.0,2928.25,947.25,384.75,30.75,1699.95,1062.0,475.0,831.0,5212.0,294.2,1047.95,988.0,957.25,232.75,1455.0,587.1,165.0,80.55,25.2,9.05,493.0,205.0,1559.45,685.0,47.55,76.45,910.0,889.9,27693.8,345.1,5548.0,1082.7,90.0
2020-12-28,612.55,61.1,49.0,14.2,178.6,116.1,65.5,1404.45,516.45,1960.0,31.95,221.55,268.25,12.44,30.05,17.8,5187.95,9035.0,291.25,538.95,70.95,37.9,1404.45,1400.0,90.65,609.0,11.53,268.25,1000.0,1003.2,9.15,925.1,1237.35,1594.9,4655.05,3270.0,2912.85,946.0,383.3,30.05,1700.0,1091.0,464.5,836.0,5205.2,296.0,1044.15,988.55,939.95,235.0,1415.0,598.0,166.2,92.0,24.65,9.0,498.8,203.5,1498.0,685.4,46.7,74.8,897.0,894.0,27687.55,342.25,5520.0,1017.2,86.0
2020-12-24,595.0,61.0,49.1,14.1,181.05,113.9,64.5,1387.1,507.2,1920.0,32.15,223.0,264.6,12.5,29.95,17.85,5147.0,9140.0,294.2,548.15,70.9,38.2,1387.1,1395.0,90.65,620.55,10.72,264.6,980.0,1005.05,9.2,931.3,1265.0,1569.8,4605.05,3155.0,2914.85,949.0,387.35,29.95,1636.0,1080.0,483.85,830.05,5270.0,285.25,1051.3,971.0,910.0,232.4,1430.15,576.0,158.15,88.25,26.2,9.14,493.0,208.9,1509.0,680.95,47.25,77.5,909.35,890.0,27812.0,345.0,5545.0,1032.4,87.1
2020-12-23,590.0,58.95,48.0,13.4,172.25,112.45,62.15,1375.0,499.0,1860.0,32.4,209.1,257.6,12.26,29.3,17.5,5020.0,8940.1,289.75,530.5,71.95,37.1,1375.0,1371.0,86.5,606.0,10.25,257.6,935.5,979.95,8.56,923.7,1242.95,1444.0,4620.0,3120.45,2889.0,948.0,374.15,29.3,1645.15,1056.0,461.2,798.0,5151.45,278.4,1044.0,960.0,900.9,226.1,1340.0,569.0,151.5,87.2,24.25,8.7,497.0,197.75,1506.0,687.6,44.5,71.55,886.55,894.95,27969.6,325.75,5331.0,1025.0,85.45
2020-12-22,582.6,58.0,46.2,12.5,172.1,108.2,60.15,1376.0,495.1,1920.0,33.5,209.35,254.0,12.2,28.6,17.31,5045.0,8840.0,279.7,530.75,69.0,35.25,1376.0,1390.0,83.4,600.0,9.5,254.0,962.0,940.0,8.5,876.2,1178.0,1409.9,4451.15,3099.85,2830.0,906.05,352.3,28.6,1598.0,1044.0,442.0,778.05,5108.0,253.2,1050.0,944.0,873.0,207.0,1374.9,549.55,145.0,87.95,22.15,9.4,479.05,183.05,1458.5,665.0,44.75,71.0,875.0,833.0,27300.0,324.1,5260.0,963.85,82.45
2020-12-21,607.0,62.0,49.5,13.6,178.0,119.0,66.1,1414.5,515.4,1939.9,36.15,226.85,267.3,12.62,31.0,18.98,5233.0,9197.0,292.0,531.0,73.25,38.6,1414.5,1379.0,90.2,621.0,9.7,267.3,1034.85,997.0,9.21,886.5,1189.9,1384.5,4620.0,3170.0,2865.0,933.35,362.5,31.0,1650.0,1105.0,471.3,791.9,5220.0,275.0,1060.0,987.7,948.0,231.2,1466.0,574.75,161.0,89.9,25.0,9.5,490.0,207.3,1505.35,696.7,49.0,78.5,910.0,948.0,28199.95,354.0,5529.45,1010.85,89.3
2020-12-18,605.4,63.85,50.5,14.2,184.25,122.7,67.45,1435.0,514.7,1965.0,37.2,236.9,267.7,13.05,31.85,18.12,5275.0,9250.0,300.0,531.95,73.9,40.05,1435.0,1382.0,92.5,636.0,10.18,267.7,1055.0,1010.0,8.86,893.95,1182.0,1358.0,4600.0,3159.35,2861.0,933.0,359.65,31.85,1688.0,1127.25,461.0,785.0,5074.95,273.3,1075.0,972.0,954.7,237.8,1449.0,577.35,165.3,89.0,24.0,9.25,490.0,225.0,1515.0,705.0,50.85,80.95,920.0,915.05,27298.0,362.3,5577.0,1013.6,90.55
2020-12-17,607.35,66.4,51.65,14.42,190.0,123.8,68.0,1415.0,514.0,1965.2,38.3,241.8,270.4,13.22,32.95,18.7,5143.5,9319.0,305.05,533.2,74.25,44.0,1415.0,1386.0,93.6,636.0,9.85,270.4,1078.9,1024.0,8.96,886.0,1166.35,1367.0,4622.9,3112.0,2813.95,923.9,358.3,32.95,1687.55,1105.0,461.6,787.5,5040.0,275.95,1080.0,965.0,950.0,238.6,1442.5,578.0,165.2,87.85,24.2,8.21,478.0,211.0,1499.0,719.55,48.7,84.6,916.15,930.05,26050.0,350.0,5330.0,1032.8,91.2
2020-12-16,614.7,67.85,52.5,14.95,188.05,122.1,68.1,1400.0,520.8,1961.25,40.0,237.9,272.2,13.22,33.2,18.69,5195.0,9370.0,305.75,531.0,76.0,39.75,1400.0,1439.0,95.0,662.8,9.51,272.2,1108.9,1049.95,9.01,885.2,1162.05,1336.0,4685.0,3138.05,2775.0,938.0,354.05,33.2,1695.0,1077.1,459.85,787.0,5035.0,274.2,1080.0,950.25,966.95,241.75,1465.0,572.9,162.0,90.45,23.65,8.61,475.0,210.0,1469.5,719.45,47.45,73.25,915.0,894.9,24800.0,335.15,5239.7,1017.0,89.0
2020-12-15,615.1,67.5,53.0,15.0,185.9,124.0,68.9,1383.0,524.9,1949.45,41.5,234.5,274.25,13.54,33.65,17.71,4894.9,8915.0,290.55,525.1,77.95,40.65,1383.0,1399.0,90.4,648.1,9.02,274.25,1045.1,1026.45,9.4,873.5,1158.5,1337.0,4613.35,3132.0,2790.0,900.0,349.9,33.65,1685.0,1087.0,452.35,791.0,5059.95,278.6,1027.15,950.0,956.0,240.0,1421.15,576.05,160.2,86.85,23.05,9.06,489.9,210.75,1470.0,700.0,45.95,74.2,917.0,899.0,24010.0,331.05,5321.9,987.4,93.95
2020-12-14,614.25,66.4,52.0,15.15,176.9,117.9,66.5,1382.0,517.25,1930.1,41.0,236.6,273.4,13.53,33.55,19.45,4850.0,9020.0,294.9,527.45,75.25,39.05,1382.0,1357.95,90.55,664.75,10.0,273.4,1046.0,999.05,9.0,869.95,1167.95,1329.0,4530.0,3140.5,2800.1,924.0,353.0,33.55,1683.0,1090.1,459.9,772.0,4975.0,284.2,1007.0,942.25,954.0,243.15,1433.65,568.5,160.45,87.45,25.15,9.6,479.8,213.0,1450.0,697.85,43.75,74.9,904.15,889.85,23660.0,338.0,5272.6,990.0,92.2
2020-12-11,627.1,66.45,51.95,15.0,175.75,112.0,65.75,1386.4,508.5,1894.0,38.8,237.5,270.0,13.6,33.0,20.74,4817.0,9026.0,303.65,528.5,72.7,39.3,1386.4,1350.0,90.25,655.25,10.25,270.0,1059.05,991.0,9.23,871.85,1168.0,1323.95,4610.0,3150.0,2795.0,927.25,357.1,33.0,1696.0,1060.3,456.0,766.4,5052.0,287.0,1007.7,945.0,973.25,249.7,1475.0,565.65,160.0,89.95,26.05,9.98,476.9,209.45,1425.0,672.1,45.0,73.0,914.9,835.05,24499.95,329.9,5342.45,977.2,90.6
2020-12-10,626.7,65.0,51.6,15.42,175.1,114.9,66.6,1402.0,508.5,1892.1,39.4,236.8,269.45,13.8,34.0,20.0,4841.25,8961.0,306.95,524.0,76.0,40.1,1402.0,1348.75,92.0,646.6,9.65,269.45,1058.0,1015.1,9.59,871.0,1163.7,1312.0,4380.0,3165.35,2820.0,928.0,356.75,34.0,1698.0,1028.05,452.05,767.0,5060.0,291.5,994.55,951.0,965.0,225.05,1473.0,570.0,162.0,88.45,23.0,9.1,487.3,218.05,1426.2,681.1,45.05,74.5,920.6,849.55,24101.0,335.5,5392.9,968.6,91.85
2020-12-09,620.45,67.25,53.95,16.3,176.8,115.95,66.05,1380.0,511.4,1836.0,42.2,240.75,272.0,14.0,34.75,18.25,4806.0,8980.0,293.3,543.35,77.95,40.2,1380.0,1315.0,92.75,653.45,10.25,272.0,1068.6,1042.5,9.48,869.4,1167.15,1329.95,4273.1,3139.95,2818.0,939.8,367.0,34.75,1686.05,1026.45,450.0,765.95,5015.0,299.9,1005.5,948.0,985.0,230.0,1490.0,572.7,161.0,87.6,19.8,8.75,487.4,196.05,1429.2,688.95,46.6,75.25,930.0,878.4,24247.3,337.05,5348.0,981.45,90.05
